Sentiment,News
positive,nordic business report26 june 2006metso corporation win eur50m equipment order australia 19982006 m2 communication ltd finnish engineering technology group metso corporation said monday 26 june received eur50m equipment order australia
positive,sale price sale gain 31 mln euro 45 mln recognized incap earnings 2007
positive,outotec net profit second quarter 2007 jumped 168 mln euro 231 mln 46 mln euro 63 mln year ago
positive,panostaja oyj panostaja board director decided 16 december 2010 new longterm incentive commitment plan member management team
positive,pioneer library system one 127 library municipality art culture higher education science organization awarded grant participate big read largest federal reading program u history
positive,pretax profit jumped eur 219 million eur 31 million
positive,profitability ebit 139 compared 131 previousyear period
positive,raute corporation received order worth eur 12 million ooo ilim bratsk dok russia
positive,recovery evident liquid handling business particularly area outside europe primarily north america asia
positive,sale improved sek 1553 mn compared sek 1408 mn
positive,savon koulutuskuntayhtyma finland based company awarded contract specialist agricultural forestry machinery
positive,skf 6 april 2010 alandsbanken given buy recommendation swedish industrial company skf ab sto skf b share price target sek150
positive,sony ericsson nokia dominated list bestselling handset five model
positive,speaking justdrinks today spokesperson olvi said performed well four country operate namely finland estonia latvia lithuania
positive,sport equipment sale also progressed well owing prolonged winter season
positive,stockmann mastercard widened scope cooperation estonia latvia
neutral,stora enso record capital gain eur 33 million nonrecurring financial item fourth quarter 2006 result
positive,tele2 affarsvarlden gave buy recommendation mobile operator tele2 ab share price target 142 crown 2354 1519 euro
positive,topped consensus forecast earnings 021 euro share
positive,acquisition kaupthing sverige bring significant positive nonrecurring addition group performance
positive,acquisition immediate positive impact aspocomp financial result
positive,amending proposal simplifies proposed plan increase incentive key employee stay company
positive,australian company mirabela nickel awarded outokumpu technology contract grinding technology nickel sulfide project bahia state brazil
positive,broker initiated palfinger ag konecranes oyj buy recommendation 51 42 eur price target respectively
positive,buyer aim thus reinforce position denmark martela group managing director heikki martela said
positive,company agreed longterm cooperation mechanise harvesting stora enso eucalyptus plantation southern china
positive,company aim maintain trend profitability current year
positive,company also said poland profitability program launched oborniki steel frame sandwich panel plant
positive,company established 3g base station 17000 foot foot mount everest enable mountain climber 29035foot summit surf internet even send video exploit
positive,company also featured ethibel pioneer investment register included innovest global 100 list world sustainable corporation
positive,company goal achieve annual saving eur 2 million usd 27 two third realized 2010
positive,company said observed current stabilisation price potential higher price delivery first quarter 2011
positive,company also compensated acting reserve batch plant
positive,group also strong global position fishing category
positive,group cash flow operation positive
positive,mill long tradition hold established position market
positive,move aimed boosting sale costefficiency market share finland
neutral,newspaper alma medium arena partner enter cooperation agreement using alma marketplace service respective region
positive,original name componenta àmñl subsidiary finnish componenta group changed àmñl component company seen 63 growth q1 2010 comparison q1 2009
